Gene	F56	F91	F101	F98	F26	F54	F11	F40	F17	F52	F34	F82	F74	F22	F53	F75	F36	F92	F63	F64	F59	F69	O1	F89	F67	F104	F31	F68	F16	F76	F15	F47	F14	F42	F21	F50	F32	F87	F25	F58	F39	F61	F12	F60	F100	F23	F70	F37	F84	F20	F95	F90	F30	F79	F94	F71	F102	F44	F103	F18	F45	F33	F88	F19	F51	F65	F93	F29	F81	F49	F38	F83	F27	F55	F43	F97	F96	F28	F62	F99	F35	F78	F85	F86	F57	F13	F41	F48	F24	F80	F66	F72	F73	F77
sul2 19_AJ319822	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
sul2 1_AF542061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
sul2 20_AJ830710	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	4	0	0	6	0	0	0	0	0	2	0	2	2
sul2 2_GQ421466	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	2	0	0	2	4	2	0
sul2 3_HQ840942	0	0	0	0	0	0	0	4	0	0	0	0	4	0	2	2	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	0	2	0	2	0
sul2 5_AY524415	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2	0
sul2 6_FN995456	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	4	0	0	2	0	0	0	2	0	0	0	0	2
sul2 7_HM486907	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
sul2 8_AJ877041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
sul2 9_FJ197818	6	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	4	2	0	2
sul3 2_AJ459418	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
sul3 3_AY047357	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sul3 6_AB281183	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
tet(31) 1_GQ283908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(31) 2_AJ250203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(32) 1_EU722333	34	14	44	44	64	26	52	82	68	46	10	6	172	16	54	56	8	40	66	86	22	24	32	10	60	24	28	36	16	58	28	42	26	2	14	4	44	38	26	16	6	34	38	16	26	32	68	8	32	30	46	12	2	14	34	58	22	16	22	34	12	20	18	40	14	48	96	120	50	42	0	24	30	18	68	26	64	52	36	10	4	54	26	10	48	36	62	28	24	20	36	14	30	18
tet(32) 2_EF626943	58	34	74	94	108	30	110	200	114	112	12	28	356	30	110	96	8	102	126	286	52	46	50	68	118	26	68	46	30	106	64	82	60	22	28	28	72	62	46	34	22	40	32	48	78	52	142	6	66	64	70	26	30	14	52	112	40	30	50	50	42	66	64	48	32	134	134	202	98	86	4	20	56	40	174	100	160	116	106	44	18	166	74	42	124	116	100	96	32	30	42	16	60	36
tet(33) 1_DQ077487	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(33) 2_AY255627	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4	0	0	2	0	0	0
tet(33) 3_DQ390458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0
tet(36) 1_AJ514254	0	10	0	6	0	0	0	0	0	2	2	0	0	0	2	0	0	2	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	6	0	0	16	0	2	0	0	0	2	6	0	6	0	0	0	2	4	0	0	2	0	2	0	4	0	0	2	16	2	0	0	4	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2
tet(39) 2_EU495989	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tet(39) 2_EU495991	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
tet(39) 3_DQ195075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
tet(40) 1_FJ158002	160	132	132	182	318	136	204	298	282	136	144	38	488	98	158	224	34	146	280	480	236	154	194	166	260	86	188	98	106	344	230	238	158	32	174	86	200	146	166	126	82	186	224	172	138	144	248	46	94	140	100	46	66	58	110	304	84	78	86	200	86	210	192	124	54	462	200	286	202	404	8	38	142	60	184	84	344	404	280	60	48	198	78	82	442	386	230	170	114	80	174	46	134	100
tet(40) 2_FJ158002	672	520	476	632	1360	608	708	1166	1042	502	576	248	2360	396	788	790	108	654	1290	2328	1082	748	694	732	1042	498	572	614	524	1346	906	1394	854	164	666	468	938	690	644	526	296	720	988	650	658	614	882	210	510	658	490	240	366	382	494	1336	330	396	484	828	338	952	874	582	296	2008	802	950	886	1754	26	208	426	344	920	336	1594	1490	1208	232	290	1140	394	358	1820	1308	1232	694	432	262	702	208	634	484
tet(40) 3_AM419751	144	118	102	150	308	158	186	282	278	100	128	46	432	96	134	204	42	130	264	490	186	160	146	158	222	90	152	112	128	318	184	226	160	54	192	92	220	132	176	148	84	148	228	146	130	162	222	26	88	168	112	52	80	62	102	270	66	86	94	178	88	224	168	144	74	472	168	272	194	390	2	36	84	62	176	70	354	414	268	54	54	236	76	60	406	346	282	136	132	58	160	48	134	108
tet(44) 1_NZ_ABDU01000081	924	338	1114	1054	656	574	288	1396	176	622	276	242	2242	164	1658	1298	248	1128	2024	6418	1332	322	408	878	2370	566	608	1070	264	1800	290	2036	462	430	110	346	1370	944	522	1144	354	1050	316	1214	908	236	2352	304	678	280	874	378	312	334	614	2754	382	378	536	148	314	768	1212	122	530	2568	762	1632	1556	2044	36	288	298	264	2002	630	2090	1106	1716	382	224	1294	684	400	1912	380	1710	1172	120	218	422	134	486	292
tet(44) 2_FN594949	1496	410	1470	1280	894	746	428	1938	274	924	370	336	2910	270	2420	1818	360	1776	2992	8142	1982	378	514	1112	3014	752	754	1532	326	2482	404	3080	558	526	134	506	1820	1210	744	1726	338	1470	302	1632	1232	326	3442	492	962	412	1018	492	390	430	790	3678	520	494	826	188	456	890	1420	120	590	3782	1050	2182	2346	2738	50	352	324	364	2670	738	2710	1484	2282	536	276	1636	896	514	2362	540	2206	1694	178	282	626	194	516	372
tet(A) 2_X00006	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
tet(A) 3_AY196695	0	0	0	2	0	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	2	2
tet(A) 4_AJ517790	2	0	0	2	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	2	4	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	4	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	2	0	2	0	0	0	2	2	0
tet(A) 5_AJ419171	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
tet(A) 6_AJ313332	2	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	4	2	0	0	0	0	2	2	2	0
tet(B) 3_AP000342	0	2	0	4	0	0	0	2	0	0	0	0	2	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
tet(B) 4_AF326777	0	0	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(B) 5_AJ277653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
tet(C) 10_AY043299	0	2	0	0	2	0	0	2	0	0	2	0	6	0	4	0	0	0	0	2	2	0	0	0	6	0	0	0	0	0	2	0	0	0	2	2	10	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	0	2	0
tet(C) 2_NC_003123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
tet(C) 5_NC_003213	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	2	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	4	0	0	2	0	2	0	0	0	0	0	0	0
tet(C) 6_Y19114	0	2	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	2	0	4	0	0	0	2	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0
tet(C) 9_AY046276	0	0	0	0	0	2	0	2	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	4	0	0	0	0	4	0	0	2	0	0	0	6	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	4	0	0	0	0	0	0	0	4	0	2	4	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	2	2	0
tet(D) 1_AF467077	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(G) 1_AJ276217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(G) 2_AF133139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(G) 3_S52437	0	0	0	0	0	2	0	2	0	0	0	0	4	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
tet(G) 4_AF133140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	4	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0
tet(G) 5_AF071555	2	0	0	0	0	0	0	2	0	0	0	0	6	0	2	4	2	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	2	2	0	0	0	2	2	2	2	0	0	6	0	0	2	0	0	0
tet(H) 1_Y16103	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(H) 2_AJ245947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(H) 3_Y15510	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
tet(H) 4_U00792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
tet(K) 4_U38428	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
tet(K) 5_J01764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(L) 1_HM235948	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	2	6	10	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
tet(L) 2_M29725	28	2	24	18	32	22	34	60	0	0	6	4	220	16	66	24	12	80	68	0	0	2	12	0	154	2	8	0	2	14	2	0	14	0	0	0	0	2	0	6	10	0	0	0	4	26	142	22	58	4	26	2	6	0	4	50	6	4	0	6	2	2	2	2	2	0	30	90	24	4	0	8	0	0	4	0	40	0	0	2	2	2	10	0	0	14	78	18	12	6	2	8	2	4
tet(L) 4_M11036	6	4	22	4	42	10	16	18	0	0	2	0	112	8	38	10	2	34	26	2	0	0	8	0	80	0	10	0	0	14	0	0	4	0	0	0	4	2	0	0	16	0	0	0	6	16	118	8	60	12	16	0	0	2	2	20	6	8	0	6	2	0	2	6	0	0	20	80	18	0	0	0	0	0	8	0	42	0	0	2	2	0	0	4	0	12	60	6	6	4	0	4	2	0
tet(L) 5_D00006	30	0	36	2	26	14	36	34	0	0	2	2	184	8	66	8	10	48	42	2	0	0	2	0	134	2	12	2	2	4	0	0	8	0	0	0	0	2	4	2	10	4	0	0	8	24	118	16	74	4	22	0	2	0	0	52	8	6	0	2	6	0	0	4	0	0	42	74	30	0	0	4	0	2	6	0	32	0	0	4	0	0	4	0	0	2	62	4	4	6	2	4	0	2
tet(L) 8_X60828	4	2	8	2	8	4	12	12	0	0	0	0	76	4	24	2	2	16	20	0	0	0	0	0	22	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	8	30	8	14	6	4	0	0	0	0	8	6	2	0	0	2	0	0	2	0	0	0	24	14	2	2	0	0	0	2	0	14	0	0	0	0	0	2	4	2	6	38	4	4	0	2	0	0	2
tet(L) 9_AY081910	16	4	38	0	36	12	26	38	0	0	6	4	186	6	50	10	12	32	56	2	0	2	2	0	136	0	14	0	0	14	0	0	2	0	0	0	0	0	0	4	6	2	0	0	2	16	142	10	56	6	44	0	0	10	0	54	6	8	0	6	2	0	0	8	0	0	28	84	36	0	0	6	0	0	2	0	28	0	2	2	0	0	8	2	0	10	54	16	8	6	2	2	0	2
tet(M) 10_EU182585	6	8	10	2	36	6	12	10	0	0	14	6	24	6	4	24	2	8	10	8	4	0	6	4	22	4	8	2	0	14	4	10	0	2	0	0	2	6	8	6	4	0	0	0	8	8	10	6	4	10	14	4	12	2	0	6	0	10	0	6	4	4	0	0	4	4	8	24	4	8	2	2	6	0	6	2	12	0	0	0	0	0	2	10	6	4	10	6	0	0	4	8	18	8
tet(M) 11_JN846696	6	0	6	2	32	2	8	24	0	0	20	2	22	4	18	10	0	12	6	12	4	2	2	4	34	2	4	2	0	18	4	6	2	2	0	2	8	0	0	0	0	2	0	2	8	10	4	6	8	6	10	0	6	4	0	12	6	16	8	6	4	4	2	0	0	6	16	16	10	6	0	0	0	2	8	0	24	2	2	2	0	2	4	6	0	8	18	12	0	0	2	12	14	6
tet(M) 12_FR671418	0	2	8	0	8	0	0	2	6	0	0	0	12	0	4	0	0	0	0	8	0	0	0	0	0	12	6	4	0	0	0	2	0	2	0	2	2	0	0	2	0	2	2	2	2	2	6	2	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	6	0	4	0	2	6	12	0	4	2	0	0	2	8	0	0	0	0	2	2	0	2	2	10	4	2	0	0	2	0	0
tet(M) 13_AM990992	4	0	6	4	0	4	2	14	2	6	0	0	14	10	8	12	2	8	0	22	2	0	0	10	2	8	6	4	0	4	0	0	6	2	0	0	4	2	0	2	2	0	0	0	0	4	6	0	4	6	0	4	2	0	2	2	0	2	2	2	0	0	0	4	0	14	4	8	10	8	0	4	2	2	0	2	14	2	0	0	0	0	0	2	0	6	30	4	0	0	2	0	0	2
tet(M) 1_X92947	10	2	2	10	6	4	0	10	2	2	2	0	16	0	12	16	4	2	4	18	10	4	2	6	4	8	6	4	0	2	2	0	0	0	0	0	8	2	0	4	0	2	2	0	2	8	16	0	2	6	2	0	0	0	2	4	2	2	2	0	0	2	2	0	0	14	0	8	8	6	2	0	2	0	0	2	16	0	0	2	0	2	2	6	0	8	34	2	0	0	2	2	0	0
tet(M) 2_X90939	0	2	10	4	0	0	2	10	0	2	0	0	8	2	14	8	0	2	0	4	8	2	0	12	4	6	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	8	2	0	2	0	4	0	2	2	4	0	0	4	2	0	0	0	2	0	8	0	10	6	6	0	4	0	2	0	0	8	0	0	0	2	0	2	2	6	0	12	0	0	0	2	2	2	0
tet(M) 3_U08812	2	2	4	2	4	2	2	12	0	0	0	6	18	2	22	18	0	6	4	20	8	2	0	16	4	6	8	4	0	2	0	4	2	0	0	0	0	0	0	12	2	0	2	2	0	6	28	4	0	2	0	2	2	0	4	8	0	0	0	2	0	2	2	4	0	10	0	10	4	8	4	4	0	0	4	0	12	0	2	0	2	0	0	6	4	2	40	4	2	0	0	2	2	0
